1,1435054529681,start,FATBOTSLIM,1000,2000,2
1,1435054538218,start,FATBOTSLIM,1000,2000,2
1,1435054693177,start,themainteam,1000,2100,100
180,1435054732911,theirmove,WATERBOMB
181,1435054732911,ourmove,SCISSORS
181,1435054733114,theirmove,WATERBOMB
182,1435054733130,ourmove,ROCK
182,1435054733333,theirmove,WATERBOMB
183,1435054733333,ourmove,PAPER
183,1435054733537,theirmove,WATERBOMB
184,1435054733553,ourmove,SCISSORS
184,1435054733771,theirmove,WATERBOMB
185,1435054733771,ourmove,ROCK
185,1435054733977,theirmove,WATERBOMB
186,1435054733993,ourmove,PAPER
186,1435054734227,theirmove,WATERBOMB
187,1435054734227,ourmove,PAPER
187,1435054734430,theirmove,WATERBOMB
188,1435054734446,ourmove,SCISSORS
188,1435054734649,theirmove,WATERBOMB
189,1435054734649,ourmove,SCISSORS
189,1435054734868,theirmove,WATERBOMB
190,1435054734868,ourmove,ROCK
190,1435054735086,theirmove,WATERBOMB
191,1435054735086,ourmove,SCISSORS
191,1435054735289,theirmove,WATERBOMB
192,1435054735289,ourmove,DYNAMITE
192,1435054735509,theirmove,WATERBOMB
193,1435054735509,ourmove,ROCK
193,1435054735712,theirmove,WATERBOMB
194,1435054735728,ourmove,PAPER
194,1435054735931,theirmove,WATERBOMB
195,1435054735946,ourmove,DYNAMITE
195,1435054736149,theirmove,WATERBOMB
196,1435054736173,ourmove,PAPER
196,1435054736385,theirmove,WATERBOMB
197,1435054736385,ourmove,DYNAMITE
197,1435054736603,theirmove,WATERBOMB
198,1435054736603,ourmove,PAPER
198,1435054736807,theirmove,WATERBOMB
199,1435054736822,ourmove,PAPER
199,1435054737027,theirmove,WATERBOMB
200,1435054737027,ourmove,ROCK
200,1435054737246,theirmove,WATERBOMB
201,1435054737246,ourmove,ROCK
201,1435054737464,theirmove,WATERBOMB
202,1435054737464,ourmove,DYNAMITE
202,1435054737668,theirmove,WATERBOMB
203,1435054737668,ourmove,SCISSORS
203,1435054737886,theirmove,WATERBOMB
204,1435054737886,ourmove,SCISSORS
204,1435054738088,theirmove,WATERBOMB
205,1435054738103,ourmove,PAPER
205,1435054738306,theirmove,WATERBOMB
206,1435054738306,ourmove,DYNAMITE
206,1435054738509,theirmove,WATERBOMB
207,1435054738509,ourmove,SCISSORS
207,1435054738713,theirmove,WATERBOMB
208,1435054738728,ourmove,SCISSORS
208,1435054738931,theirmove,WATERBOMB
209,1435054738931,ourmove,PAPER
209,1435054739134,theirmove,WATERBOMB
210,1435054739150,ourmove,SCISSORS
210,1435054739353,theirmove,WATERBOMB
211,1435054739369,ourmove,SCISSORS
211,1435054739573,theirmove,WATERBOMB
212,1435054739588,ourmove,ROCK
212,1435054739791,theirmove,WATERBOMB
213,1435054739807,ourmove,DYNAMITE
213,1435054740011,theirmove,WATERBOMB
214,1435054740027,ourmove,SCISSORS
214,1435054740230,theirmove,WATERBOMB
215,1435054740245,ourmove,SCISSORS
215,1435054740448,theirmove,WATERBOMB
216,1435054740464,ourmove,DYNAMITE
216,1435054740667,theirmove,WATERBOMB
217,1435054740667,ourmove,ROCK
217,1435054740886,theirmove,WATERBOMB
218,1435054740902,ourmove,DYNAMITE
218,1435054741105,theirmove,WATERBOMB
219,1435054741105,ourmove,ROCK
219,1435054741318,theirmove,WATERBOMB
220,1435054741334,ourmove,PAPER
220,1435054741537,theirmove,WATERBOMB
221,1435054741537,ourmove,SCISSORS
221,1435054741756,theirmove,WATERBOMB
222,1435054741756,ourmove,ROCK
222,1435054741959,theirmove,WATERBOMB
223,1435054741959,ourmove,DYNAMITE
223,1435054742178,theirmove,WATERBOMB
224,1435054742178,ourmove,ROCK
224,1435054742381,theirmove,WATERBOMB
225,1435054742396,ourmove,SCISSORS
225,1435054742599,theirmove,WATERBOMB
226,1435054742599,ourmove,PAPER
226,1435054742803,theirmove,WATERBOMB
227,1435054742819,ourmove,DYNAMITE
227,1435054743023,theirmove,WATERBOMB
228,1435054743039,ourmove,ROCK
228,1435054743242,theirmove,WATERBOMB
229,1435054743242,ourmove,PAPER
229,1435054743445,theirmove,WATERBOMB
230,1435054743460,ourmove,PAPER
230,1435054743664,theirmove,WATERBOMB
231,1435054743664,ourmove,ROCK
231,1435054743882,theirmove,WATERBOMB
232,1435054743898,ourmove,ROCK
232,1435054744101,theirmove,WATERBOMB
233,1435054744101,ourmove,SCISSORS
233,1435054744320,theirmove,WATERBOMB
234,1435054744320,ourmove,SCISSORS
234,1435054744533,theirmove,WATERBOMB
235,1435054744533,ourmove,DYNAMITE
235,1435054744751,theirmove,WATERBOMB
236,1435054744751,ourmove,ROCK
236,1435054744954,theirmove,WATERBOMB
237,1435054744954,ourmove,ROCK
237,1435054745173,theirmove,WATERBOMB
238,1435054745173,ourmove,DYNAMITE
238,1435054745376,theirmove,WATERBOMB
239,1435054745392,ourmove,SCISSORS
239,1435054745595,theirmove,WATERBOMB
240,1435054745595,ourmove,SCISSORS
240,1435054745799,theirmove,WATERBOMB
241,1435054745799,ourmove,DYNAMITE
241,1435054746002,theirmove,WATERBOMB
242,1435054746017,ourmove,SCISSORS
242,1435054746220,theirmove,WATERBOMB
243,1435054746220,ourmove,DYNAMITE
243,1435054746439,theirmove,WATERBOMB
244,1435054746439,ourmove,SCISSORS
244,1435054746648,theirmove,WATERBOMB
245,1435054746664,ourmove,DYNAMITE
245,1435054746883,theirmove,WATERBOMB
246,1435054746883,ourmove,PAPER
246,1435054747086,theirmove,WATERBOMB
247,1435054747101,ourmove,PAPER
247,1435054747304,theirmove,WATERBOMB
248,1435054747304,ourmove,ROCK
248,1435054747523,theirmove,WATERBOMB
249,1435054747523,ourmove,ROCK
249,1435054747743,theirmove,WATERBOMB
250,1435054747758,ourmove,SCISSORS
250,1435054747952,theirmove,WATERBOMB
251,1435054747968,ourmove,ROCK
251,1435054748171,theirmove,WATERBOMB
252,1435054748171,ourmove,SCISSORS
252,1435054748390,theirmove,WATERBOMB
253,1435054748390,ourmove,SCISSORS
253,1435054748609,theirmove,WATERBOMB
254,1435054748609,ourmove,ROCK
254,1435054748812,theirmove,WATERBOMB
255,1435054748827,ourmove,PAPER
255,1435054749030,theirmove,WATERBOMB
256,1435054749030,ourmove,SCISSORS
256,1435054749249,theirmove,WATERBOMB
257,1435054749249,ourmove,SCISSORS
257,1435054749452,theirmove,WATERBOMB
258,1435054749468,ourmove,PAPER
258,1435054749671,theirmove,WATERBOMB
259,1435054749671,ourmove,DYNAMITE
259,1435054749875,theirmove,WATERBOMB
260,1435054749890,ourmove,ROCK
260,1435054750093,theirmove,WATERBOMB
261,1435054750093,ourmove,DYNAMITE
261,1435054750312,theirmove,WATERBOMB
262,1435054750312,ourmove,PAPER
262,1435054750531,theirmove,WATERBOMB
263,1435054750531,ourmove,SCISSORS
263,1435054750734,theirmove,WATERBOMB
264,1435054750749,ourmove,ROCK
264,1435054750953,theirmove,WATERBOMB
265,1435054750968,ourmove,PAPER
265,1435054751171,theirmove,WATERBOMB
266,1435054751171,ourmove,SCISSORS
266,1435054751382,theirmove,WATERBOMB
267,1435054751382,ourmove,PAPER
267,1435054751585,theirmove,WATERBOMB
268,1435054751585,ourmove,ROCK
268,1435054751803,theirmove,WATERBOMB
269,1435054751803,ourmove,DYNAMITE
269,1435054752007,theirmove,WATERBOMB
270,1435054752007,ourmove,DYNAMITE
270,1435054752210,theirmove,WATERBOMB
271,1435054752225,ourmove,SCISSORS
271,1435054752428,theirmove,WATERBOMB
272,1435054752428,ourmove,PAPER
272,1435054752647,theirmove,WATERBOMB
273,1435054752647,ourmove,SCISSORS
273,1435054752851,theirmove,WATERBOMB
274,1435054752851,ourmove,PAPER
274,1435054753054,theirmove,WATERBOMB
275,1435054753069,ourmove,DYNAMITE
275,1435054753274,theirmove,WATERBOMB
276,1435054753274,ourmove,ROCK
276,1435054753477,theirmove,WATERBOMB
277,1435054753492,ourmove,DYNAMITE
277,1435054753696,theirmove,WATERBOMB
278,1435054753696,ourmove,SCISSORS
278,1435054753899,theirmove,WATERBOMB
279,1435054753915,ourmove,SCISSORS
279,1435054754133,theirmove,WATERBOMB
280,1435054754133,ourmove,PAPER
280,1435054754352,theirmove,WATERBOMB
281,1435054754352,ourmove,ROCK
281,1435054754571,theirmove,WATERBOMB
282,1435054754571,ourmove,SCISSORS
282,1435054754790,theirmove,WATERBOMB
283,1435054754790,ourmove,DYNAMITE
283,1435054754993,theirmove,WATERBOMB
284,1435054755009,ourmove,PAPER
284,1435054755212,theirmove,WATERBOMB
285,1435054755212,ourmove,DYNAMITE
285,1435054755415,theirmove,WATERBOMB
286,1435054755431,ourmove,ROCK
286,1435054755634,theirmove,WATERBOMB
287,1435054755634,ourmove,SCISSORS
287,1435054755837,theirmove,WATERBOMB
288,1435054755853,ourmove,SCISSORS
288,1435054756056,theirmove,WATERBOMB
289,1435054756056,ourmove,PAPER
289,1435054756275,theirmove,WATERBOMB
290,1435054756275,ourmove,PAPER
290,1435054756493,theirmove,WATERBOMB
291,1435054756493,ourmove,SCISSORS
291,1435054756697,theirmove,WATERBOMB
292,1435054756712,ourmove,PAPER
292,1435054756915,theirmove,WATERBOMB
293,1435054756915,ourmove,ROCK
293,1435054757119,theirmove,WATERBOMB
294,1435054757134,ourmove,DYNAMITE
294,1435054757353,theirmove,WATERBOMB
295,1435054757353,ourmove,DYNAMITE
295,1435054757572,theirmove,WATERBOMB
296,1435054757572,ourmove,PAPER
296,1435054757791,theirmove,WATERBOMB
297,1435054757793,ourmove,DYNAMITE
297,1435054757996,theirmove,WATERBOMB
298,1435054757996,ourmove,PAPER
298,1435054758215,theirmove,WATERBOMB
299,1435054758215,ourmove,PAPER
299,1435054758433,theirmove,WATERBOMB
300,1435054758433,ourmove,ROCK
300,1435054758636,theirmove,WATERBOMB
301,1435054758652,ourmove,PAPER
301,1435054758855,theirmove,WATERBOMB
302,1435054758855,ourmove,PAPER
302,1435054759058,theirmove,WATERBOMB
303,1435054759058,ourmove,SCISSORS
303,1435054759261,theirmove,WATERBOMB
304,1435054759277,ourmove,SCISSORS
304,1435054759480,theirmove,WATERBOMB
305,1435054759496,ourmove,ROCK
305,1435054759699,theirmove,WATERBOMB
306,1435054759715,ourmove,DYNAMITE
306,1435054759918,theirmove,WATERBOMB
307,1435054759918,ourmove,PAPER
307,1435054760137,theirmove,WATERBOMB
308,1435054760137,ourmove,SCISSORS
308,1435054760340,theirmove,WATERBOMB
309,1435054760356,ourmove,ROCK
309,1435054760559,theirmove,WATERBOMB
310,1435054760559,ourmove,DYNAMITE
310,1435054760778,theirmove,WATERBOMB
311,1435054760778,ourmove,DYNAMITE
311,1435054760997,theirmove,WATERBOMB
312,1435054760997,ourmove,SCISSORS
312,1435054761215,theirmove,WATERBOMB
313,1435054761215,ourmove,SCISSORS
313,1435054761430,theirmove,WATERBOMB
314,1435054761430,ourmove,DYNAMITE
314,1435054761633,theirmove,WATERBOMB
315,1435054761648,ourmove,PAPER
315,1435054761852,theirmove,WATERBOMB
316,1435054761867,ourmove,ROCK
316,1435054762070,theirmove,WATERBOMB
317,1435054762086,ourmove,DYNAMITE
317,1435054762289,theirmove,WATERBOMB
318,1435054762289,ourmove,ROCK
318,1435054762492,theirmove,WATERBOMB
319,1435054762508,ourmove,ROCK
319,1435054762711,theirmove,WATERBOMB
320,1435054762727,ourmove,DYNAMITE
320,1435054762930,theirmove,WATERBOMB
321,1435054762930,ourmove,ROCK
321,1435054763133,theirmove,WATERBOMB
322,1435054763149,ourmove,PAPER
322,1435054763352,theirmove,WATERBOMB
323,1435054763368,ourmove,DYNAMITE
323,1435054763571,theirmove,WATERBOMB
324,1435054763571,ourmove,SCISSORS
324,1435054763774,theirmove,WATERBOMB
325,1435054763774,ourmove,DYNAMITE
325,1435054763993,theirmove,WATERBOMB
326,1435054763993,ourmove,PAPER
326,1435054764196,theirmove,WATERBOMB
327,1435054764211,ourmove,DYNAMITE
327,1435054764415,theirmove,WATERBOMB
328,1435054764430,ourmove,PAPER
328,1435054764633,theirmove,WATERBOMB
329,1435054764633,ourmove,DYNAMITE
329,1435054764852,theirmove,WATERBOMB
330,1435054764852,ourmove,SCISSORS
330,1435054765071,theirmove,WATERBOMB
331,1435054765071,ourmove,DYNAMITE
331,1435054765290,theirmove,WATERBOMB
332,1435054765290,ourmove,ROCK
332,1435054765493,theirmove,WATERBOMB
333,1435054765509,ourmove,DYNAMITE
333,1435054765712,theirmove,WATERBOMB
334,1435054765727,ourmove,DYNAMITE
334,1435054765931,theirmove,WATERBOMB
335,1435054765946,ourmove,PAPER
335,1435054766149,theirmove,WATERBOMB
336,1435054766149,ourmove,SCISSORS
336,1435054766352,theirmove,WATERBOMB
337,1435054766368,ourmove,PAPER
337,1435054766571,theirmove,WATERBOMB
338,1435054766587,ourmove,PAPER
338,1435054766790,theirmove,WATERBOMB
339,1435054766806,ourmove,ROCK
339,1435054767010,theirmove,WATERBOMB
340,1435054767026,ourmove,ROCK
340,1435054767229,theirmove,WATERBOMB
341,1435054767244,ourmove,ROCK
341,1435054767447,theirmove,WATERBOMB
342,1435054767463,ourmove,SCISSORS
342,1435054767666,theirmove,WATERBOMB
343,1435054767666,ourmove,DYNAMITE
343,1435054767869,theirmove,WATERBOMB
344,1435054767885,ourmove,ROCK
344,1435054768088,theirmove,WATERBOMB
